map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names,dataset,model,file_name,dist,area,cnt
0.3797569572925567,0.2323837876319885,0.987012987012987,0.8105263157894737,0.7797112344223647,0.6245519395251447,0.6440690523820108,0.84375,0.7809871600224007,0.6589579162689005,TCGA-DW-7963-01Z-00-DX1_1_000,monusac,hovernet,TCGA-DW-7963-01Z-00-DX1_1_000,3.620889146541849,229.94059405940595,101
0.2944022715091705,0.134980708360672,1.0,0.673469387755102,0.4423160728596245,0.2810361801624415,0.3743967553136872,0.5076142131979695,0.7559349502686331,0.3837233250094584,TCGA-DW-7963-01Z-00-DX1_1_001,monusac,dist,TCGA-DW-7963-01Z-00-DX1_1_001,2.868053550102665,216.29565217391303,115
0.2362251281738281,0.1246053948998451,0.976470588235294,0.7589285714285714,0.6358185088840725,0.546720548901035,0.5594656902630866,0.64,0.7803847453373061,0.4994462370158758,TCGA-DW-7963-01Z-00-DX1_1_001,monusac,seg_unet,TCGA-DW-7963-01Z-00-DX1_1_001,2.868053550102665,216.29565217391303,115
0.4003641605377197,0.2212738245725631,1.0,0.8425925925925926,0.749886032530278,0.6490522887140927,0.6688452372355023,0.8532110091743119,0.7757959406234827,0.6619176374126963,TCGA-DW-7963-01Z-00-DX1_1_001,monusac,mask_rcnn,TCGA-DW-7963-01Z-00-DX1_1_001,2.868053550102665,216.29565217391303,115
0.3560979962348938,0.1430090963840484,0.9529411764705882,0.7906976744186046,0.7121995464723411,0.6191988197184002,0.6404276326989207,0.8240740740740741,0.7574786821928955,0.6242185436589601,TCGA-DW-7963-01Z-00-DX1_1_001,monusac,hovernet,TCGA-DW-7963-01Z-00-DX1_1_001,2.868053550102665,216.29565217391303,115
0.2022620886564254,0.0854984670877456,1.0,0.5538461538461539,0.4886066320064475,0.3212604403948367,0.3994801891226809,0.4307692307692308,0.7790931021797409,0.3356093363235807,TCGA-DW-7963-01Z-00-DX1_1_002,monusac,dist,TCGA-DW-7963-01Z-00-DX1_1_002,3.283563489712761,227.46153846153845,104
0.2794359922409057,0.1362864375114441,0.9523809523809524,0.8571428571428571,0.6943059259984091,0.5592351479699342,0.589300080450523,0.6938775510204082,0.7759817379132653,0.5384363079398168,TCGA-DW-7963-01Z-00-DX1_1_002,monusac,seg_unet,TCGA-DW-7963-01Z-00-DX1_1_002,3.283563489712761,227.46153846153845,104
0.4336516261100769,0.2380861937999725,0.988095238095238,0.8195121951219512,0.7920571269102984,0.6876449898974781,0.6934492181569759,0.848780487804878,0.7788509547196688,0.6610734932742555,TCGA-DW-7963-01Z-00-DX1_1_002,monusac,mask_rcnn,TCGA-DW-7963-01Z-00-DX1_1_002,3.283563489712761,227.46153846153845,104
0.2698943316936493,0.1031202524900436,0.9642857142857144,0.8795811518324608,0.7596655560285898,0.6347988313562604,0.6616249399060685,0.8645833333333334,0.7646422221514864,0.6610969212351393,TCGA-DW-7963-01Z-00-DX1_1_002,monusac,hovernet,TCGA-DW-7963-01Z-00-DX1_1_002,3.283563489712761,227.46153846153845,104
0.1898117959499359,0.0548886954784393,1.0,0.6,0.3500383376755863,0.211023592929517,0.3203082945926107,0.3681592039800995,0.758516850771372,0.2792549599854802,TCGA-DW-7963-01Z-00-DX1_1_003,monusac,dist,TCGA-DW-7963-01Z-00-DX1_1_003,3.3694866021088763,215.18803418803415,117
0.1872753053903579,0.11915023624897,0.9444444444444444,0.8333333333333334,0.6458523707881366,0.5216922438822066,0.5253813782219884,0.5622119815668203,0.7824498086023215,0.4399026573708904,TCGA-DW-7963-01Z-00-DX1_1_003,monusac,seg_unet,TCGA-DW-7963-01Z-00-DX1_1_003,3.3694866021088763,215.18803418803415,117
0.4035166800022125,0.2416155785322189,0.9891304347826086,0.8440366972477065,0.7809539990489539,0.6501789320766751,0.659835176751247,0.8310502283105022,0.7758848185320618,0.6447992555837225,TCGA-DW-7963-01Z-00-DX1_1_003,monusac,mask_rcnn,TCGA-DW-7963-01Z-00-DX1_1_003,3.3694866021088763,215.18803418803415,117
0.2343450933694839,0.1006055623292923,0.9431818181818182,0.8421052631578947,0.6988517843252804,0.5906884023021768,0.6130333698030634,0.8,0.7594274117767406,0.6075419294213925,TCGA-DW-7963-01Z-00-DX1_1_003,monusac,hovernet,TCGA-DW-7963-01Z-00-DX1_1_003,3.3694866021088763,215.18803418803415,117
0.2079208046197891,0.0885737314820289,1.0,0.4390243902439024,0.4864057627160714,0.3954069676613029,0.4100046970408642,0.4390243902439024,0.7448681557535204,0.3270152878917894,TCGA-E2-A108-01Z-00-DX1_001_000,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_000,4.066294035089544,461.39473684210526,38
0.1261197328567505,0.0499938912689685,0.8,0.5194805194805194,0.4637441411475136,0.3199560485558811,0.3128256939274699,0.358974358974359,0.7802932862155361,0.280105282231218,TCGA-E2-A108-01Z-00-DX1_001_000,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_000,4.066294035089544,461.39473684210526,38
0.3951821625232696,0.1825907677412033,0.8636363636363636,0.5569620253164557,0.5774085041377279,0.4026505004934442,0.4122000894143361,0.5316455696202531,0.7761346736787739,0.412628560689981,TCGA-E2-A108-01Z-00-DX1_001_000,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_000,4.066294035089544,461.39473684210526,38
0.336802989244461,0.1466825157403946,0.8571428571428571,0.5316455696202531,0.5334185806193523,0.5057068939278648,0.5065806451612903,0.5925925925925926,0.7619186464494091,0.4515073460440942,TCGA-E2-A108-01Z-00-DX1_001_000,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_000,4.066294035089544,461.39473684210526,38
0.1593939512968063,0.0576303228735923,1.0,0.5652173913043478,0.472853375712256,0.394042157058315,0.3864902151141995,0.3768115942028985,0.7306853024926184,0.2753306936928707,TCGA-E2-A108-01Z-00-DX1_001_001,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_001,2.189247132026391,525.5238095238095,63
0.1564820557832718,0.066953919827938,0.7142857142857143,0.5147058823529411,0.2957647926886281,0.2864651408548624,0.2896435507825888,0.3623188405797101,0.7189213232661342,0.2604787403138167,TCGA-E2-A108-01Z-00-DX1_001_001,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_001,2.189247132026391,525.5238095238095,63
0.3704741299152374,0.2358805388212204,0.7567567567567568,0.592,0.5019798106189532,0.4022850102209403,0.4048424375669429,0.5196850393700787,0.7577342262621145,0.3937831412070831,TCGA-E2-A108-01Z-00-DX1_001_001,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_001,2.189247132026391,525.5238095238095,63
0.3684987127780914,0.1967821717262268,0.7027027027027027,0.592,0.4675680488709768,0.4241061636323755,0.4243619296247952,0.5196850393700787,0.7680564532608668,0.3991474481513166,TCGA-E2-A108-01Z-00-DX1_001_001,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_001,2.189247132026391,525.5238095238095,63
0.261753499507904,0.0798856690526008,1.0,0.640625,0.5119344705012782,0.4392024872358025,0.4465207448546227,0.4961240310077519,0.7180815036738846,0.3562574901947954,TCGA-E2-A108-01Z-00-DX1_001_002,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_002,4.169752787348871,382.469696969697,66
0.1979405432939529,0.1598570495843887,0.8292682926829268,0.6776859504132231,0.5880453087736627,0.4372139232870879,0.4486535143650139,0.5245901639344263,0.7902664259634772,0.4145659939480536,TCGA-E2-A108-01Z-00-DX1_001_002,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_002,4.169752787348871,382.469696969697,66
0.3792412579059601,0.3141737878322601,0.8333333333333334,0.6885245901639344,0.6566965769213094,0.4973394693319911,0.5003287070854638,0.6290322580645161,0.7952117957768207,0.5002138715370323,TCGA-E2-A108-01Z-00-DX1_001_002,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_002,4.169752787348871,382.469696969697,66
0.2886197865009308,0.2335880100727081,0.8,0.6896551724137931,0.6745325657577779,0.4971980187280813,0.4998346257028407,0.5932203389830508,0.8098737602795312,0.4804335866065015,TCGA-E2-A108-01Z-00-DX1_001_002,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_002,4.169752787348871,382.469696969697,66
0.3215745985507965,0.0931994840502739,1.0,0.6201550387596899,0.5142337747527018,0.4343656769427475,0.439509122502172,0.549618320610687,0.7367592799712261,0.4049363981521243,TCGA-E2-A108-01Z-00-DX1_001_003,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_003,2.6963776008643165,498.8095238095238,63
0.2072080224752426,0.0969595611095428,0.7297297297297297,0.5826771653543307,0.4405301459697107,0.3732405339427622,0.3749244799907937,0.484375,0.7400169385676721,0.3584457046187162,TCGA-E2-A108-01Z-00-DX1_001_003,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_003,2.6963776008643165,498.8095238095238,63
0.4580214023590088,0.3125081956386566,0.825,0.6451612903225806,0.5967505222888487,0.4559020303682587,0.4621702265945818,0.6984126984126984,0.7756087186443619,0.5416949781008241,TCGA-E2-A108-01Z-00-DX1_001_003,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_003,2.6963776008643165,498.8095238095238,63
0.2624257206916809,0.1768719851970672,0.717391304347826,0.7479674796747967,0.5170586925796979,0.4925301923363649,0.4925301923363649,0.64,0.7809480455294545,0.4998067491388509,TCGA-E2-A108-01Z-00-DX1_001_003,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_003,2.6963776008643165,498.8095238095238,63
0.2558551728725433,0.0978619679808616,1.0,0.5793103448275863,0.5083151397467951,0.4243407992152649,0.4264441447516295,0.4931506849315068,0.7603541403628449,0.374969165110444,TCGA-E2-A108-01Z-00-DX1_001_004,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_004,2.92602131418018,434.8857142857143,70
0.3510817587375641,0.1839384138584137,0.8333333333333334,0.7741935483870968,0.5847382101636699,0.4037192099247425,0.4114468262972472,0.5873015873015873,0.7742299337021501,0.4547064689996755,TCGA-E2-A108-01Z-00-DX1_001_004,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_004,2.92602131418018,434.8857142857143,70
0.549443244934082,0.4166507422924042,0.8775510204081632,0.7596899224806202,0.6197062172085092,0.4225017933013298,0.4624070420397632,0.7575757575757576,0.7861655500342355,0.5955799621471481,TCGA-E2-A108-01Z-00-DX1_001_004,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_004,2.92602131418018,434.8857142857143,70
0.5431549549102783,0.4423712790012359,0.88,0.7936507936507936,0.609168294199632,0.4622270062034388,0.492007377805103,0.78125,0.773345738326877,0.6041763580678727,TCGA-E2-A108-01Z-00-DX1_001_004,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_004,2.92602131418018,434.8857142857143,70
0.1957760006189346,0.0480794012546539,1.0,0.5647058823529412,0.5236724623983249,0.4159919271521587,0.3927815090458038,0.4,0.6900250012048201,0.2760100004819281,TCGA-E2-A108-01Z-00-DX1_001_005,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_005,5.881274893679641,621.8571428571429,42
0.237458735704422,0.0384252741932868,0.6666666666666666,0.5294117647058824,0.5038860103524958,0.3301255564737557,0.2972107910379515,0.3823529411764705,0.6800648621130947,0.2600248002197126,TCGA-E2-A108-01Z-00-DX1_001_005,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_005,5.881274893679641,621.8571428571429,42
0.5574330687522888,0.2197908759117126,0.96,0.6944444444444444,0.549707828633766,0.4701562015102927,0.4874621703415477,0.7123287671232876,0.7892553630034651,0.5622092996737011,TCGA-E2-A108-01Z-00-DX1_001_005,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_005,5.881274893679641,621.8571428571429,42
0.3960964381694793,0.3078130185604095,0.8461538461538461,0.6933333333333334,0.5256006686847428,0.5099780662327856,0.5099780662327856,0.631578947368421,0.8026574528533654,0.5069415491705466,TCGA-E2-A108-01Z-00-DX1_001_005,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_005,5.881274893679641,621.8571428571429,42
0.3610561192035675,0.1349978297948837,1.0,0.7152317880794702,0.5330863243121765,0.4526242290236238,0.4647816630416597,0.5789473684210527,0.7334864237126669,0.4246500347810177,TCGA-E2-A108-01Z-00-DX1_001_006,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_006,2.7667729295025745,403.79487179487177,78
0.3583368957042694,0.15195332467556,0.8653846153846154,0.7591240875912408,0.5736207139732323,0.4081750723179474,0.4251789870657906,0.6376811594202898,0.7614933610935412,0.4855899693929827,TCGA-E2-A108-01Z-00-DX1_001_006,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_006,2.7667729295025745,403.79487179487177,78
0.5722636580467224,0.4571628868579864,0.8666666666666667,0.8450704225352113,0.6221027392170656,0.4706754714869327,0.51477195789992,0.7638888888888888,0.7857292722300384,0.6002098607312794,TCGA-E2-A108-01Z-00-DX1_001_006,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_006,2.7667729295025745,403.79487179487177,78
0.4875775277614593,0.2908011078834533,0.8666666666666667,0.8333333333333334,0.5995889139272048,0.4960451026590373,0.5313171026765462,0.7586206896551724,0.7877395856228008,0.5975955477138488,TCGA-E2-A108-01Z-00-DX1_001_006,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_006,2.7667729295025745,403.79487179487177,78
0.3814183175563812,0.0735502168536186,1.0,0.6666666666666666,0.5247898191793622,0.457609514164784,0.4735358195565808,0.574468085106383,0.7205937141363038,0.4139580910995788,TCGA-E2-A108-01Z-00-DX1_001_007,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_007,5.867771547303624,558.6304347826087,46
0.3114051818847656,0.1841584146022796,0.7407407407407407,0.6352941176470588,0.5524698383687596,0.4208066317831736,0.3894877803816538,0.4941176470588235,0.7516485219491875,0.371402799080775,TCGA-E2-A108-01Z-00-DX1_001_007,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_007,5.867771547303624,558.6304347826087,46
0.621238648891449,0.4470375478267669,0.9333333333333332,0.6818181818181818,0.5694811517497308,0.5216048335087065,0.5520799626074138,0.7640449438202247,0.7826695142972023,0.5979946850810085,TCGA-E2-A108-01Z-00-DX1_001_007,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_007,5.867771547303624,558.6304347826087,46
0.4031047224998474,0.2658771872520447,0.9032258064516128,0.6888888888888889,0.5417284659339788,0.5532228102765413,0.5532228102765413,0.7472527472527473,0.7840284962391532,0.5858674477391475,TCGA-E2-A108-01Z-00-DX1_001_007,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_007,5.867771547303624,558.6304347826087,46
0.3671075701713562,0.1331605017185211,1.0,0.6309523809523809,0.4411471777836832,0.4397439204558778,0.4457048623257209,0.5443786982248521,0.761551955044265,0.414572661917588,TCGA-E2-A108-01Z-00-DX1_001_008,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_008,3.5652734739517684,466.1486486486487,74
0.1709339618682861,0.1102682799100875,0.8333333333333334,0.675,0.4497454952016849,0.4247949173583895,0.4413071895424836,0.5875,0.7994527593008397,0.4696784960892433,TCGA-E2-A108-01Z-00-DX1_001_008,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_008,3.5652734739517684,466.1486486486487,74
0.5787523984909058,0.1936798095703125,0.9166666666666666,0.6193548387096774,0.5097263712919914,0.4447991487097632,0.4447991487097632,0.6709677419354839,0.7878365238677978,0.5286128934338773,TCGA-E2-A108-01Z-00-DX1_001_008,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_008,3.5652734739517684,466.1486486486487,74
0.1681126058101654,0.1339080035686493,0.8653846153846154,0.6666666666666666,0.4728672343999808,0.4629866803278688,0.4629866803278688,0.6410256410256411,0.7905901130101177,0.5067885339808448,TCGA-E2-A108-01Z-00-DX1_001_008,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_008,3.5652734739517684,466.1486486486487,74
0.3332965970039367,0.1457698345184326,1.0,0.7150837988826816,0.6014112432849107,0.4978699805903557,0.5139786159618586,0.5251396648044693,0.7517122941637312,0.3947539421865404,TCGA-E2-A108-01Z-00-DX1_001_009,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_009,2.913808017162454,347.52222222222224,90
0.1662234663963318,0.087795503437519,0.7941176470588235,0.7771428571428571,0.6287951973394149,0.4915635233390686,0.497936320754717,0.5942857142857143,0.7651956560541128,0.4547448470264442,TCGA-E2-A108-01Z-00-DX1_001_009,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_009,2.913808017162454,347.52222222222224,90
0.2148410379886627,0.1591866165399551,0.8571428571428571,0.7368421052631579,0.6846562365314222,0.5125102485086653,0.5288637301727697,0.7167630057803468,0.7583046332569064,0.5435247082303838,TCGA-E2-A108-01Z-00-DX1_001_009,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_009,2.913808017162454,347.52222222222224,90
0.1983444690704345,0.1345922648906707,0.8571428571428571,0.7411764705882353,0.6382381271017218,0.5208680208680209,0.5347753069261061,0.686046511627907,0.7742732810344543,0.5311874835003814,TCGA-E2-A108-01Z-00-DX1_001_009,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_009,2.913808017162454,347.52222222222224,90
0.3979138731956482,0.2007138431072235,1.0,0.7299270072992701,0.4476781664026779,0.3174480905184957,0.4391456903127383,0.6131386861313869,0.7708593275661805,0.4726436752960523,TCGA-E2-A108-01Z-00-DX1_001_010,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_010,3.5832445638487984,377.1126760563381,71
0.2543322145938873,0.1538381576538086,0.9056603773584906,0.7737226277372263,0.5425614488903611,0.4575786769428387,0.4656728807110988,0.5942028985507246,0.8001309770267017,0.4754401457694894,TCGA-E2-A108-01Z-00-DX1_001_010,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_010,3.5832445638487984,377.1126760563381,71
0.5363078713417053,0.3807235658168793,0.9636363636363636,0.8148148148148148,0.6642892593764032,0.5492063492063493,0.5858225745041709,0.7883211678832117,0.7969198509859745,0.6282287876385785,TCGA-E2-A108-01Z-00-DX1_001_010,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_010,3.5832445638487984,377.1126760563381,71
0.5034491419792175,0.3215359151363373,0.9285714285714286,0.8421052631578947,0.6334105075577309,0.5617715617715617,0.5920444352446008,0.746268656716418,0.8090918314678736,0.6037998742297565,TCGA-E2-A108-01Z-00-DX1_001_010,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_010,3.5832445638487984,377.1126760563381,71
0.4155108630657196,0.1513958424329757,1.0,0.7666666666666667,0.4378149152956178,0.3080326862827428,0.4268747575422995,0.6333333333333333,0.7376533963148268,0.4671804843327236,TCGA-E2-A108-01Z-00-DX1_001_011,monusac,dist,TCGA-E2-A108-01Z-00-DX1_001_011,2.9442125433837565,422.78125,64
0.19507697224617,0.1236231327056884,0.8333333333333334,0.75,0.4751270727360199,0.423010301759504,0.4419009279475983,0.5116279069767442,0.7984128824729034,0.4084903119628808,TCGA-E2-A108-01Z-00-DX1_001_011,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_001_011,2.9442125433837565,422.78125,64
0.4979823529720306,0.454165518283844,0.851063829787234,0.7833333333333333,0.7472906180395572,0.5286148096239196,0.5475925410520457,0.7642276422764228,0.7929636443619804,0.6060047363416762,TCGA-E2-A108-01Z-00-DX1_001_011,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_001_011,2.9442125433837565,422.78125,64
0.5047232508659363,0.3898269534111023,0.8846153846153846,0.8524590163934426,0.6299984138901715,0.5862380410784773,0.6032464168537386,0.7642276422764228,0.7990438743703582,0.610651416185477,TCGA-E2-A108-01Z-00-DX1_001_011,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_001_011,2.9442125433837565,422.78125,64
0.1871287077665329,0.0396039597690105,1.0,0.4,0.4929767478641119,0.376808779256094,0.3927338396983056,0.3888888888888889,0.7527297911767032,0.2927282521242735,TCGA-E2-A108-01Z-00-DX1_002_000,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_000,11.354352449161423,1196.076923076923,13
0.1276127696037292,0.070957101881504,1.0,0.3636363636363636,0.5880071743376796,0.35258114374034,0.35258114374034,0.4347826086956521,0.7648808729668111,0.3325569012899178,TCGA-E2-A108-01Z-00-DX1_002_000,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_000,11.354352449161423,1196.076923076923,13
0.3787128627300262,0.3316831290721893,0.875,0.5517241379310345,0.6205387532670296,0.4269470175954516,0.4269470175954516,0.5333333333333333,0.8038460616782322,0.4287178995617238,TCGA-E2-A108-01Z-00-DX1_002_000,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_000,11.354352449161423,1196.076923076923,13
0.1350516080856323,0.1350516080856323,0.8333333333333334,0.4,0.488284278164288,0.4786711113622238,0.4786711113622238,0.4516129032258064,0.8002400063366576,0.3613987125391357,TCGA-E2-A108-01Z-00-DX1_002_000,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_000,11.354352449161423,1196.076923076923,13
0.2965346574783325,0.1388396620750427,1.0,0.55,0.6550362506261317,0.4810570041539462,0.4904388714733542,0.45,0.7640400798040318,0.3438180359118143,TCGA-E2-A108-01Z-00-DX1_002_001,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_001,16.946713515885005,1056.5,16
0.2708628177642822,0.095238097012043,1.0,0.6428571428571429,0.5770191243693056,0.4284261008574335,0.4307995403053686,0.5517241379310345,0.7625662677517434,0.420726216690617,TCGA-E2-A108-01Z-00-DX1_002_001,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_001,16.946713515885005,1056.5,16
0.4216278791427612,0.3537353575229645,0.9230769230769232,0.8125,0.6575566838884911,0.5514295103516267,0.5514295103516267,0.7878787878787878,0.8238376108072742,0.6490841782117918,TCGA-E2-A108-01Z-00-DX1_002_001,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_001,16.946713515885005,1056.5,16
0.3578795492649078,0.3278015553951263,0.9090909090909092,0.7586206896551724,0.668757880472714,0.6083972085573733,0.6083972085573733,0.8,0.8309878558778742,0.6647902847022994,TCGA-E2-A108-01Z-00-DX1_002_001,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_001,16.946713515885005,1056.5,16
0.4886274933815002,0.1956695765256881,1.0,0.5882352941176471,0.8112141279995049,0.6835537622356721,0.6835537622356721,0.5769230769230769,0.7567854624437255,0.4366069975636877,TCGA-E2-A108-01Z-00-DX1_002_002,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_002,14.843579783796688,685.4375,16
0.1641914248466491,0.1445367634296417,0.9090909090909092,0.6470588235294118,0.6376903841492298,0.6150481970724742,0.6150481970724742,0.6285714285714286,0.796176756697944,0.5004539613529934,TCGA-E2-A108-01Z-00-DX1_002_002,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_002,14.843579783796688,685.4375,16
0.6028626561164856,0.5831083059310913,0.9333333333333332,0.8823529411764706,0.8438975662530014,0.7734088637120959,0.7734088637120959,0.8333333333333334,0.8180124829865779,0.6816770691554817,TCGA-E2-A108-01Z-00-DX1_002_002,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_002,14.843579783796688,685.4375,16
0.3974147439002991,0.3856573104858398,0.9230769230769232,0.7647058823529411,0.7972108028934167,0.5997617156473392,0.5997617156473392,0.6470588235294118,0.842576306486157,0.5451964336086899,TCGA-E2-A108-01Z-00-DX1_002_002,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_002,14.843579783796688,685.4375,16
0.242362692952156,0.0481993220746517,1.0,0.6190476190476191,0.6913767019429453,0.5116279069767442,0.5197932761468379,0.3809523809523809,0.7143225830733627,0.2721228887898524,TCGA-E2-A108-01Z-00-DX1_002_003,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_003,5.434328480529649,1011.6470588235294,17
0.2118812054395675,0.0957095772027969,0.8,0.4166666666666667,0.8014517238720072,0.3712463768115942,0.3712463768115942,0.4166666666666667,0.7233250198019514,0.3013854249174797,TCGA-E2-A108-01Z-00-DX1_002_003,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_003,5.434328480529649,1011.6470588235294,17
0.3719943463802337,0.1138613894581794,0.7272727272727273,0.7333333333333333,0.8311843801422368,0.4707140249308924,0.4707140249308924,0.625,0.7178927825368195,0.4486829890855122,TCGA-E2-A108-01Z-00-DX1_002_003,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_003,5.434328480529649,1011.6470588235294,17
0.2029702961444854,0.0713696405291557,0.5454545454545454,0.7096774193548387,0.7441684624118495,0.4638786896189976,0.467531167075552,0.4516129032258064,0.7556975473933543,0.3412827633389341,TCGA-E2-A108-01Z-00-DX1_002_003,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_003,5.434328480529649,1011.6470588235294,17
0.4983497858047485,0.0240452624857425,1.0,0.75,0.7416029264824016,0.6007852760736196,0.6007852760736196,0.6666666666666666,0.655042479289042,0.4366949861926946,TCGA-E2-A108-01Z-00-DX1_002_004,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_004,15.805008239029702,1069.611111111111,18
0.1610815078020095,0.0178217813372612,1.0,0.5882352941176471,0.6007487760247492,0.4679880920978256,0.5045045045045045,0.5294117647058824,0.7214040067989034,0.3819197683053018,TCGA-E2-A108-01Z-00-DX1_002_004,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_004,15.805008239029702,1069.611111111111,18
0.3834983110427856,0.2466679364442825,1.0,0.8235294117647058,0.7060458363433362,0.6471348940914158,0.6471348940914158,0.8823529411764706,0.7703887186151465,0.6797547517192468,TCGA-E2-A108-01Z-00-DX1_002_004,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_004,15.805008239029702,1069.611111111111,18
0.3464521169662475,0.223774179816246,1.0,0.8235294117647058,0.7022029389555486,0.6704459561602418,0.6704459561602418,0.7777777777777778,0.7903733022721442,0.6147347906561121,TCGA-E2-A108-01Z-00-DX1_002_004,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_004,15.805008239029702,1069.611111111111,18
0.4966252744197845,0.2913741767406463,1.0,0.7843137254901961,0.6269054762364182,0.4833695549466125,0.4833695549466125,0.5490196078431373,0.7508258603340064,0.4122181193990624,TCGA-E2-A108-01Z-00-DX1_002_005,monusac,dist,TCGA-E2-A108-01Z-00-DX1_002_005,10.743440917942085,868.1818181818181,22
0.3077664971351623,0.1907547861337661,0.9230769230769232,0.65,0.8047138046771902,0.4399556719725972,0.4399556719725972,0.55,0.8194622242248601,0.4507042233236731,TCGA-E2-A108-01Z-00-DX1_002_005,monusac,seg_unet,TCGA-E2-A108-01Z-00-DX1_002_005,10.743440917942085,868.1818181818181,22
0.342291384935379,0.2997406721115112,0.7222222222222222,0.8372093023255814,0.8281758666036498,0.5082523594774281,0.5082523594774281,0.7272727272727273,0.7566491356659086,0.5502902804842972,TCGA-E2-A108-01Z-00-DX1_002_005,monusac,mask_rcnn,TCGA-E2-A108-01Z-00-DX1_002_005,10.743440917942085,868.1818181818181,22
0.2893789410591125,0.2623762488365173,0.7692307692307693,0.6842105263157895,0.8419322751873921,0.4742418156256276,0.4742418156256276,0.6666666666666666,0.7956617124576039,0.5304411416384025,TCGA-E2-A108-01Z-00-DX1_002_005,monusac,hovernet,TCGA-E2-A108-01Z-00-DX1_002_005,10.743440917942085,868.1818181818181,22
